kepid,label,has_confirmed_planet,confirmed_planet_count,detectable_planet_count,confirmed_planet_names,split,signal_count,periods_days,epochs_bkjd,durations_hours,quarters
11241985,CONTROL,0,0,0,,train,0,,,,4;5;6
11251473,CONTROL,0,0,0,,train,0,,,,4;5;6
11255378,CONTROL,0,0,0,,train,0,,,,4;5;6
11284821,CONTROL,0,0,0,,train,0,,,,4;5;6
11285544,CONTROL,0,0,0,,train,0,,,,4;5;6
11288932,CONTROL,0,0,0,,train,0,,,,4;5;6
11294665,CONTROL,0,0,0,,train,0,,,,4;5;6
11295125,CONTROL,0,0,0,,train,0,,,,4;5;6
11297367,CONTROL,0,0,0,,train,0,,,,4;5;6
11303706,CONTROL,0,0,0,,train,0,,,,4;5;6
11308209,CONTROL,0,0,0,,train,0,,,,4;5;6
11308587,CONTROL,0,0,0,,train,0,,,,4;5;6
11341237,CONTROL,0,0,0,,train,0,,,,4;5;6
11349012,CONTROL,0,0,0,,train,0,,,,4;5;6
11355746,CONTROL,0,0,0,,train,0,,,,4;5;6
11390418,CONTROL,0,0,0,,train,0,,,,4;5;6
11392990,CONTROL,0,0,0,,train,0,,,,4;5;6
11393732,CONTROL,0,0,0,,train,0,,,,4;5;6
11394058,CONTROL,0,0,0,,train,0,,,,4;5;6
11394063,CONTROL,0,0,0,,train,0,,,,4;5;6
11394570,CONTROL,0,0,0,,train,0,,,,4;5;6
11400756,CONTROL,0,0,0,,train,0,,,,4;5;6
11404191,CONTROL,0,0,0,,train,0,,,,4;5;6
11404661,CONTROL,0,0,0,,train,0,,,,4;5;6
11408245,CONTROL,0,0,0,,train,0,,,,4;5;6
11409562,CONTROL,0,0,0,,train,0,,,,4;5;6
11410415,CONTROL,0,0,0,,train,0,,,,4;5;6
11412774,CONTROL,0,0,0,,train,0,,,,4;5;6
11448240,CONTROL,0,0,0,,train,0,,,,4;5;6
11456083,CONTROL,0,0,0,,train,0,,,,4;5;6
11457007,CONTROL,0,0,0,,train,0,,,,4;5;6
11457357,CONTROL,0,0,0,,train,0,,,,4;5;6
11461112,CONTROL,0,0,0,,train,0,,,,4;5;6
11462234,CONTROL,0,0,0,,train,0,,,,4;5;6
11507962,CONTROL,0,0,0,,train,0,,,,4;5;6
11512961,CONTROL,0,0,0,,train,0,,,,4;5;6
11513465,CONTROL,0,0,0,,train,0,,,,4;5;6
11516366,CONTROL,0,0,0,,train,0,,,,4;5;6
11519475,CONTROL,0,0,0,,train,0,,,,4;5;6
11521116,CONTROL,0,0,0,,train,0,,,,4;5;6
11547271,CONTROL,0,0,0,,train,0,,,,4;5;6
11549921,CONTROL,0,0,0,,train,0,,,,4;5;6
11554045,CONTROL,0,0,0,,train,0,,,,4;5;6
11563895,CONTROL,0,0,0,,train,0,,,,4;5;6
11568512,CONTROL,0,0,0,,train,0,,,,4;5;6
11598134,CONTROL,0,0,0,,train,0,,,,4;5;6
11605699,CONTROL,0,0,0,,train,0,,,,4;5;6
11606085,CONTROL,0,0,0,,train,0,,,,4;5;6
11611923,CONTROL,0,0,0,,train,0,,,,4;5;6
11612112,CONTROL,0,0,0,,train,0,,,,4;5;6
11612707,CONTROL,0,0,0,,train,0,,,,4;5;6
11615617,CONTROL,0,0,0,,train,0,,,,4;5;6
11618859,CONTROL,0,0,0,,train,0,,,,4;5;6
11651240,CONTROL,0,0,0,,train,0,,,,4;5;6
11674585,CONTROL,0,0,0,,train,0,,,,4;5;6
11701518,CONTROL,0,0,0,,train,0,,,,4;5;6
11703047,CONTROL,0,0,0,,train,0,,,,4;5;6
11709694,CONTROL,0,0,0,,train,0,,,,4;5;6
11713590,CONTROL,0,0,0,,train,0,,,,4;5;6
11752135,CONTROL,0,0,0,,train,0,,,,4;5;6
11766846,CONTROL,0,0,0,,train,0,,,,4;5;6
11773616,CONTROL,0,0,0,,train,0,,,,4;5;6
11805520,CONTROL,0,0,0,,train,0,,,,4;5;6
11807310,CONTROL,0,0,0,,train,0,,,,4;5;6
11808481,CONTROL,0,0,0,,train,0,,,,4;5;6
11817651,CONTROL,0,0,0,,train,0,,,,4;5;6
11819975,CONTROL,0,0,0,,train,0,,,,4;5;6
11820798,CONTROL,0,0,0,,train,0,,,,4;5;6
11822102,CONTROL,0,0,0,,train,0,,,,4;5;6
11822489,CONTROL,0,0,0,,train,0,,,,4;5;6
11852910,CONTROL,0,0,0,,train,0,,,,4;5;6
11853603,CONTROL,0,0,0,,train,0,,,,4;5;6
11862020,CONTROL,0,0,0,,train,0,,,,4;5;6
11903568,CONTROL,0,0,0,,train,0,,,,4;5;6
11905831,CONTROL,0,0,0,,train,0,,,,4;5;6
11911820,CONTROL,0,0,0,,train,0,,,,4;5;6
11912709,CONTROL,0,0,0,,train,0,,,,4;5;6
11919374,CONTROL,0,0,0,,train,0,,,,4;5;6
11919829,CONTROL,0,0,0,,train,0,,,,4;5;6
11958229,CONTROL,0,0,0,,train,0,,,,4;5;6
11966336,CONTROL,0,0,0,,train,0,,,,4;5;6
11966515,CONTROL,0,0,0,,train,0,,,,4;5;6
11972725,CONTROL,0,0,0,,train,0,,,,4;5;6
11973853,CONTROL,0,0,0,,train,0,,,,4;5;6
11975356,CONTROL,0,0,0,,train,0,,,,4;5;6
12010678,CONTROL,0,0,0,,train,0,,,,4;5;6
12018834,CONTROL,0,0,0,,train,0,,,,4;5;6
12018926,CONTROL,0,0,0,,train,0,,,,4;5;6
12052230,CONTROL,0,0,0,,train,0,,,,4;5;6
12056151,CONTROL,0,0,0,,train,0,,,,4;5;6
12061216,CONTROL,0,0,0,,train,0,,,,4;5;6
12069210,CONTROL,0,0,0,,train,0,,,,4;5;6
12071489,CONTROL,0,0,0,,train,0,,,,4;5;6
12102913,CONTROL,0,0,0,,train,0,,,,4;5;6
12105255,CONTROL,0,0,0,,train,0,,,,4;5;6
12108985,CONTROL,0,0,0,,train,0,,,,4;5;6
12110946,CONTROL,0,0,0,,train,0,,,,4;5;6
12116041,CONTROL,0,0,0,,train,0,,,,4;5;6
12119800,CONTROL,0,0,0,,train,0,,,,4;5;6
12157485,CONTROL,0,0,0,,train,0,,,,4;5;6
12159151,CONTROL,0,0,0,,train,0,,,,4;5;6
12164354,CONTROL,0,0,0,,train,0,,,,4;5;6
12170052,CONTROL,0,0,0,,train,0,,,,4;5;6
12170213,CONTROL,0,0,0,,train,0,,,,4;5;6
12204645,CONTROL,0,0,0,,train,0,,,,4;5;6
12204887,CONTROL,0,0,0,,train,0,,,,4;5;6
12215444,CONTROL,0,0,0,,train,0,,,,4;5;6
12217805,CONTROL,0,0,0,,train,0,,,,4;5;6
12251483,CONTROL,0,0,0,,train,0,,,,4;5;6
12258568,CONTROL,0,0,0,,train,0,,,,4;5;6
12265345,CONTROL,0,0,0,,train,0,,,,4;5;6
12266083,CONTROL,0,0,0,,train,0,,,,4;5;6
12301975,CONTROL,0,0,0,,train,0,,,,4;5;6
12350386,CONTROL,0,0,0,,train,0,,,,4;5;6
12351280,CONTROL,0,0,0,,train,0,,,,4;5;6
12353477,CONTROL,0,0,0,,train,0,,,,4;5;6
12353501,CONTROL,0,0,0,,train,0,,,,4;5;6
12355379,CONTROL,0,0,0,,train,0,,,,4;5;6
12365432,CONTROL,0,0,0,,train,0,,,,4;5;6
12401090,CONTROL,0,0,0,,train,0,,,,4;5;6
12403907,CONTROL,0,0,0,,train,0,,,,4;5;6
12406850,CONTROL,0,0,0,,train,0,,,,4;5;6
12418977,CONTROL,0,0,0,,train,0,,,,4;5;6
12456693,CONTROL,0,0,0,,train,0,,,,4;5;6
12456844,CONTROL,0,0,0,,train,0,,,,4;5;6
12457270,CONTROL,0,0,0,,train,0,,,,4;5;6
12457754,CONTROL,0,0,0,,train,0,,,,4;5;6
12458003,CONTROL,0,0,0,,train,0,,,,4;5;6
12458692,CONTROL,0,0,0,,train,0,,,,4;5;6
12504711,CONTROL,0,0,0,,train,0,,,,4;5;6
12504729,CONTROL,0,0,0,,train,0,,,,4;5;6
12506681,CONTROL,0,0,0,,train,0,,,,4;5;6
12553217,CONTROL,0,0,0,,train,0,,,,4;5;6
12736716,CONTROL,0,0,0,,train,0,,,,4;5;6
12783016,CONTROL,0,0,0,,train,0,,,,4;5;6
12784697,CONTROL,0,0,0,,train,0,,,,4;5;6
12884923,CONTROL,0,0,0,,train,0,,,,4;5;6
1717722,CONFIRMED,1,1,1,Kepler-1977 b,validation,1,4.53702121,132.1846,1.813,4;5;6
1865042,CONFIRMED,1,1,1,Kepler-746 b,validation,1,3.4815917,132.98828,1.8069,4;5;6
2692377,CONFIRMED,1,1,1,Kepler-98 b,validation,1,1.541676547,170.543719,1.9118,4;5;6
2715135,CONFIRMED,1,1,1,Kepler-753 b,validation,1,5.747711909,133.29939,1.8923,4;5;6
2715695,CONFIRMED,1,1,1,Kepler-1899 b,validation,1,4.09578199,131.61992,1.704,4;5;6
2854914,CONFIRMED,1,2,1,Kepler-268 b;Kepler-268 c,validation,1,25.93406406,149.76273,4.6142,4;5;6
2985767,CONFIRMED,1,1,1,Kepler-1063 b,validation,1,14.07969236,139.96053,1.375,4;5;6
3239945,CONFIRMED,1,4,3,Kepler-167 b;Kepler-167 c;Kepler-167 d;Kepler-167 e,validation,3,4.393157678;7.40611676;21.803708,172.867528;134.07481;139.07199,2.4455;2.8826;3.369,4;5;6
3351888,CONFIRMED,1,1,1,Kepler-685 b,validation,1,1.625522174,170.8266564,2.38963,4;5;6
3660924,CONFIRMED,1,1,1,Kepler-793 b,validation,1,4.24153629,133.45522,2.971,4;5;6
3728432,CONFIRMED,1,1,1,Kepler-1526 b,validation,1,3.90863457,133.92971,1.7704,4;5;6
3749134,CONFIRMED,1,1,1,Kepler-792 b,validation,1,11.30123036,134.91855,4.022,4;5;6
3831053,CONFIRMED,1,1,1,Kepler-1719 b,validation,1,6.14955931,169.55182,5.5694,4;5;6
3835670,CONFIRMED,1,1,1,Kepler-473 b,validation,1,14.55730897,145.095012,7.7643,4;5;6
3867615,CONFIRMED,1,2,1,Kepler-379 b;Kepler-379 c,validation,1,20.0983676,207.57757,5.207,4;5;6
3869014,CONFIRMED,1,1,1,Kepler-789 b,validation,1,8.63847391,139.94684,5.4566,4;5;6
3935914,CONFIRMED,1,1,1,Kepler-686 b,validation,1,1.594745374,170.6483505,1.9604,4;5;6
3966801,CONFIRMED,1,1,1,Kepler-577 b,validation,1,25.69581456,188.78889,4.0251,4;5;6
3969687,CONFIRMED,1,1,1,Kepler-1382 b,validation,1,16.3583482,141.25354,9.858,4;5;6
4056616,CONFIRMED,1,1,1,Kepler-1053 b,validation,1,2.41434868,132.42878,1.2701,4;5;6
4142847,CONFIRMED,1,2,1,Kepler-1143 b;Kepler-1143 c,validation,1,2.888904439,132.15271,1.6043,4;5;6
4165473,CONFIRMED,1,1,1,Kepler-597 b,validation,1,13.02363236,178.52482,3.9734,4;5;6
4249725,CONFIRMED,1,2,2,Kepler-120 b;Kepler-120 c,validation,2,6.312508525;12.7945474,132.654418;130.7668,2.7455;3.4197,4;5;6
4263293,CONFIRMED,1,3,2,Kepler-331 b;Kepler-331 c;Kepler-331 d,validation,2,8.45746636;17.28116957,133.87132;136.00718,2.2906;2.829,4;5;6
4385148,CONFIRMED,1,1,1,Kepler-1886 b,validation,1,24.2758992,152.43133,4.59,4;5;6
4458082,CONFIRMED,1,2,2,Kepler-1181 b;Kepler-1181 c,validation,2,4.89336495;8.93484887,133.6449;133.39108,3.485;2.579,4;5;6
4473226,CONFIRMED,1,1,1,Kepler-1682 b,validation,1,14.83340944,135.44213,3.927,4;5;6
4473613,CONFIRMED,1,1,1,Kepler-1623 b,validation,1,4.36125889,132.53228,2.174,4;5;6
4545570,CONFIRMED,1,1,1,Kepler-1961 b,validation,1,5.60473115,131.62861,2.885,4;5;6
4664847,CONFIRMED,1,1,1,Kepler-690 b,validation,1,7.748094239,174.997206,3.5957,4;5;6
4725681,CONFIRMED,1,2,2,Kepler-236 b;Kepler-236 c,validation,2,8.29561738;23.96793669,135.79284;186.22182,1.3421;3.827,4;5;6
4741126,CONFIRMED,1,2,2,Kepler-887 c;Kepler-887 b,validation,2,7.63846084;20.4222447,138.24557;146.9837,3.957;6.22,4;5;6
5020319,CONFIRMED,1,1,1,Kepler-1725 b,validation,1,16.71987303,171.40143,3.317,4;5;6
5021899,CONFIRMED,1,1,1,Kepler-692 b,validation,1,21.81295996,174.01085,4.3791,4;5;6
5096590,CONFIRMED,1,1,1,Kepler-1424 b,validation,1,29.6099055,137.3316,7.433,4;5;6
5125347,CONFIRMED,1,1,1,Kepler-1812 b,validation,1,7.16520428,132.96921,1.705,4;5;6
5177104,CONFIRMED,1,1,1,Kepler-904 b,validation,1,3.02168007,133.47243,2.8264,4;5;6
5177859,CONFIRMED,1,1,1,Kepler-1576 b,validation,1,6.98472143,135.99731,2.724,4;5;6
5184911,CONFIRMED,1,1,1,Kepler-1324 b,validation,1,4.11585514,134.11726,1.4858,4;5;6
5211199,CONFIRMED,1,1,1,Kepler-1800 b,validation,1,4.5620407,132.64295,2.8521,4;5;6
5308537,CONFIRMED,1,1,1,Kepler-1955 b,validation,1,14.2651545,143.22024,3.601,4;5;6
5340878,CONFIRMED,1,1,1,Kepler-1566 b,validation,1,0.539915033,131.55207,1.1466,4;5;6
5436338,CONFIRMED,1,1,1,Kepler-1880 b,validation,1,6.30922043,133.99677,1.3251,4;5;6
5438757,CONFIRMED,1,2,1,Kepler-903 b;Kepler-903 c,validation,1,10.35078415,133.71163,6.253,4;5;6
5470739,CONFIRMED,1,1,1,Kepler-899 b,validation,1,19.17893976,139.74552,5.144,4;5;6
5531576,CONFIRMED,1,2,2,Kepler-240 b;Kepler-240 c,validation,2,4.14451656;7.953547,135.92831;174.66224,2.3421;2.6312,4;5;6
5551240,CONFIRMED,1,1,1,Kepler-1626 b,validation,1,4.13960513,134.04705,3.31,4;5;6
5629538,CONFIRMED,1,1,1,Kepler-1201 b,validation,1,15.18727049,134.05495,4.509,4;5;6
5651104,CONFIRMED,1,1,1,Kepler-695 b,validation,1,3.04033046,169.9490106,1.8411,4;5;6
5695396,CONFIRMED,1,2,2,Kepler-131 b;Kepler-131 c,validation,2,16.09196369;25.5172744,170.598832;154.4165,2.8943;4.735,4;5;6
5780930,CONFIRMED,1,1,1,Kepler-1492 b,validation,1,16.7525077,131.59834,3.174,4;5;6
5812701,CONFIRMED,1,1,1,Kepler-448 b,validation,1,17.855221681,146.596466,7.41287,4;5;6
5812960,CONFIRMED,1,1,1,Kepler-582 b,validation,1,18.49234792,173.49816,3.4744,4;5;6
5959753,CONFIRMED,1,1,1,Kepler-496 b,validation,1,8.30865307,138.10788,3.2747,4;5;6
5966154,CONFIRMED,1,2,1,Kepler-201 b;Kepler-201 c,validation,1,25.6721559,192.09679,5.9629,4;5;6
5978361,CONFIRMED,1,1,1,Kepler-1722 b,validation,1,9.17858526,173.08746,2.1945,4;5;6
6021275,CONFIRMED,1,4,3,Kepler-132 b;Kepler-132 c;Kepler-132 d;Kepler-132 e,validation,3,6.17817366;6.41491277;18.01019956,168.8626;169.64044;179.42137,3.2601;3.3629;3.516,4;5;6
6034945,CONFIRMED,1,1,1,Kepler-927 b,validation,1,9.11500269,133.97523,4.558,4;5;6
6037581,CONFIRMED,1,3,3,Kepler-336 b;Kepler-336 c;Kepler-336 d,validation,3,2.0248205;9.59993246;20.67876365,132.35465;136.58227;151.69245,2.55;4.3206;4.6395,4;5;6
6125481,CONFIRMED,1,1,1,Kepler-637 b,validation,1,23.20579353,180.7628,4.3243,4;5;6
6186964,CONFIRMED,1,1,1,Kepler-1366 b,validation,1,2.164570593,131.83142,1.2862,4;5;6
6197215,CONFIRMED,1,1,1,Kepler-1879 b,validation,1,10.61345333,135.6898,0.9829,4;5;6
6198999,CONFIRMED,1,1,1,Kepler-928 b,validation,1,3.93246069,132.55435,2.1763,4;5;6
6200235,CONFIRMED,1,1,1,Kepler-1205 b,validation,1,1.078389713,133.25041,1.3394,4;5;6
6206214,CONFIRMED,1,1,1,Kepler-1158 b,validation,1,13.53953595,143.15629,4.389,4;5;6
6272413,CONFIRMED,1,1,1,Kepler-776 b,validation,1,4.89721006,133.39852,1.812,4;5;6
6289257,CONFIRMED,1,2,2,Kepler-520 c;Kepler-520 b,validation,2,5.21104597;19.67409703,131.53797;176.27119,3.3447;3.7535,4;5;6
6343170,CONFIRMED,1,1,1,Kepler-1230 b,validation,1,9.95667035,136.5827,3.534,4;5;6
6362874,CONFIRMED,1,1,1,Kepler-775 b,validation,1,0.974868896,133.076265,1.6191,4;5;6
6365156,CONFIRMED,1,1,1,Kepler-639 b,validation,1,10.21418792,170.70466,5.8201,4;5;6
6383785,CONFIRMED,1,2,2,Kepler-501 c;Kepler-501 b,validation,2,3.62275506;5.640676975,132.99267;138.556259,2.7868;2.8354,4;5;6
6444896,CONFIRMED,1,2,2,Kepler-1649 b;Kepler-1649 c,validation,2,8.68910764;19.5352551,133.23559;148.20374,1.1627;1.013,4;5;6
6451936,CONFIRMED,1,2,2,Kepler-173 b;Kepler-173 c,validation,2,4.26374378;8.00579096,133.72073;170.50325,2.2725;3.0549,4;5;6
6528464,CONFIRMED,1,2,1,Kepler-449 b;Kepler-449 c,validation,1,12.58229808,175.02129,6.375,4;5;6
6685526,CONFIRMED,1,1,1,Kepler-707 b,validation,1,2.237489571,170.81914,1.8119,4;5;6
6690836,CONFIRMED,1,1,1,Kepler-1317 b,validation,1,0.568874717,132.048771,1.2177,4;5;6
6697756,CONFIRMED,1,1,1,Kepler-1351 b,validation,1,0.916142298,132.02221,1.1555,4;5;6
6707833,CONFIRMED,1,1,1,Kepler-602 b,validation,1,15.28467725,175.62345,6.0768,4;5;6
6716545,CONFIRMED,1,1,1,Kepler-1383 b,validation,1,13.9093544,142.8769,6.765,4;5;6
6755944,CONFIRMED,1,1,1,Kepler-1547 b,validation,1,0.692978457,131.80142,1.1366,4;5;6
6776401,CONFIRMED,1,1,1,Kepler-977 b,validation,1,26.85323647,143.31303,4.4557,4;5;6
6838050,CONFIRMED,1,1,1,Kepler-583 b,validation,1,6.51003001,172.91588,3.3095,4;5;6
6850504,CONFIRMED,1,5,4,Kepler-20 b;Kepler-20 e;Kepler-20 c;Kepler-20 f;Kepler-20 d,validation,4,3.696121272;6.09855603;10.854095934;19.5776073,134.5014;135.92906;138.608031;135.2032,2.463;2.9815;3.7768;3.382,4;5;6
6867555,CONFIRMED,1,1,1,Kepler-1239 b,validation,1,5.19103699,135.21628,4.222,4;5;6
6878240,CONFIRMED,1,2,1,Kepler-397 b;Kepler-397 c,validation,1,22.2508509,149.43326,1.745,4;5;6
6879171,CONFIRMED,1,1,1,Kepler-1947 b,validation,1,6.96352699,133.01717,3.192,4;5;6
6949061,CONFIRMED,1,2,2,Kepler-343 b;Kepler-343 c,validation,2,8.96847034;23.2218115,139.39473;151.06904,4.4073;2.744,4;5;6
6949607,CONFIRMED,1,2,2,Kepler-28 b;Kepler-28 c,validation,2,5.912273234;8.98581901,172.184012;175.68418,2.3254;2.8606,4;5;6
6962977,CONFIRMED,1,5,5,Kepler-292 b;Kepler-292 c;Kepler-292 d;Kepler-292 e;Kepler-292 f,validation,5,2.58083264;3.71545593;7.0556584;11.97884409;20.8341497,171.56048;169.78318;181.91205;178.96957;186.03921,2.1729;2.558;3.0479;3.751;4.522,4;5;6
6964929,CONFIRMED,1,1,1,Kepler-1340 b,validation,1,0.665025941,131.65962,1.7542,4;5;6
7033671,CONFIRMED,1,1,1,Kepler-641 b,validation,1,9.48965527,171.92604,3.587,4;5;6
7047922,CONFIRMED,1,1,1,Kepler-1006 b,validation,1,19.76169247,135.17794,3.9097,4;5;6
7090524,CONFIRMED,1,1,1,Kepler-1386 b,validation,1,6.73968289,132.29296,4.183,4;5;6
7094486,CONFIRMED,1,1,1,Kepler-1009 b,validation,1,11.35010642,134.04612,2.2792,4;5;6
7097965,CONFIRMED,1,1,1,Kepler-1791 b,validation,1,7.72085047,136.563,1.8264,4;5;6
7107802,CONFIRMED,1,1,1,Kepler-1231 b,validation,1,10.41728722,137.45784,4.125,4;5;6
7119481,CONFIRMED,1,1,1,Kepler-604 b,validation,1,25.85499978,192.57484,3.8737,4;5;6
7120108,CONFIRMED,1,1,1,Kepler-1825 b,validation,1,1.025857984,131.655621,0.8069,4;5;6
7133294,CONFIRMED,1,1,1,Kepler-1607 b,validation,1,13.6471211,132.2552,8.331,4;5;6
7183745,CONFIRMED,1,2,2,Kepler-1266 c;Kepler-1266 b,validation,2,4.86634094;28.4750006,353.34131;154.5706,1.885;4.718,4;5;6
7207061,CONFIRMED,1,2,2,Kepler-417 b;Kepler-417 c,validation,2,12.33087921;15.94248453,361.9744;146.33157,3.0664;3.4894,4;5;6
7269974,CONFIRMED,1,2,2,Kepler-160 b;Kepler-160 c,validation,2,4.309381978;13.69942266,134.03552;171.48036,2.8977;4.3409,4;5;6
7350067,CONFIRMED,1,1,1,Kepler-1646 b,validation,1,4.48559215,135.43172,0.8161,4;5;6
7386827,CONFIRMED,1,1,1,Kepler-1765 b,validation,1,10.4188915,137.74971,3.0069,4;5;6
7434875,CONFIRMED,1,3,3,Kepler-247 b;Kepler-247 c;Kepler-247 d,validation,3,3.336123113;9.439459486;20.47748843,135.31623;177.186096;178.66786,1.9616;2.8979;2.8364,4;5;6
7447200,CONFIRMED,1,2,2,Kepler-210 b;Kepler-210 c,validation,2,2.453236139;7.972510087,170.892059;171.585057,1.6691;2.9754,4;5;6
7455287,CONFIRMED,1,3,3,Kepler-54 b;Kepler-54 c;Kepler-54 d,validation,3,8.01078456;12.07134205;20.99587872,170.20739;143.45948;152.31554,2.312;4.3224;2.6333,4;5;6
7457296,CONFIRMED,1,1,1,Kepler-1145 b,validation,1,3.97076603,134.63962,1.814,4;5;6
7463685,CONFIRMED,1,1,1,Kepler-1884 b,validation,1,8.98826122,138.83733,4.96,4;5;6
7532973,CONFIRMED,1,1,1,Kepler-854 b,validation,1,2.144632238,133.984128,6.2701,4;5;6
7542813,CONFIRMED,1,1,1,Kepler-1180 b,validation,1,16.8600805,139.84916,5.557,4;5;6
7582689,CONFIRMED,1,3,3,Kepler-431 b;Kepler-431 c;Kepler-431 d,validation,3,6.80257947;8.70312154;11.9216035,138.0478;140.15531;137.47581,4.608;4.807;5.009,4;5;6
7603200,CONFIRMED,1,3,3,Kepler-138 b;Kepler-138 c;Kepler-138 d,validation,3,10.31282204;13.78109471;23.08902241,133.53528;177.852785;171.007634,2.0138;2.3188;1.7012,4;5;6
7610663,CONFIRMED,1,1,1,Kepler-1560 b,validation,1,3.03196812,133.98825,1.723,4;5;6
7626506,CONFIRMED,1,2,2,Kepler-112 b;Kepler-112 c,validation,2,8.408878137;28.5742692,134.006366;143.8315,3.4967;4.9427,4;5;6
7672097,CONFIRMED,1,1,1,Kepler-1160 b,validation,1,7.97033985,136.55775,2.6675,4;5;6
7673841,CONFIRMED,1,2,2,Kepler-392 b;Kepler-392 c,validation,2,5.34182466;10.42317343,136.3186;135.15208,3.577;2.341,4;5;6
7691260,CONFIRMED,1,1,1,Kepler-882 b,validation,1,3.989544192,134.0989,1.591,4;5;6
7778621,CONFIRMED,1,1,1,Kepler-1967 b,validation,1,7.28171395,137.30085,1.723,4;5;6
7825899,CONFIRMED,1,2,2,Kepler-248 b;Kepler-248 c,validation,2,6.308201629;16.23947096,174.047661;175.569907,2.9785;4.0374,4;5;6
7871954,CONFIRMED,1,2,2,Kepler-303 b;Kepler-303 c,validation,2,1.937029968;7.06117322,134.72107;136.27344,1.4727;1.0406,4;5;6
7901948,CONFIRMED,1,1,1,Kepler-872 b,validation,1,2.578852119,133.2237,2.3581,4;5;6
7935997,CONFIRMED,1,1,1,Kepler-1629 b,validation,1,3.87594316,134.84758,2.314,4;5;6
7938496,CONFIRMED,1,1,1,Kepler-1730 b,validation,1,13.81020318,172.33533,3.048,4;5;6
7977197,CONFIRMED,1,2,2,Kepler-162 b;Kepler-162 c,validation,2,6.91986988;19.44639139,134.11594;170.10238,3.4253;3.6227,4;5;6
7987866,CONFIRMED,1,1,1,Kepler-1832 b,validation,1,3.13877646,133.65614,1.6663,4;5;6
8013439,CONFIRMED,1,3,3,Kepler-381 b;Kepler-381 d;Kepler-381 c,validation,3,5.62904396;8.2562857;13.39155154,134.74679;137.9267;133.05499,3.7295;2.0378;3.391,4;5;6
8022489,CONFIRMED,1,3,2,Kepler-1311 c;Kepler-1311 b;Kepler-1311 d,validation,2,2.53573284;11.1726723,133.01581;140.00764,3.989;6.106,4;5;6
8025596,CONFIRMED,1,1,1,Kepler-1290 b,validation,1,4.69505576,133.93643,3.058,4;5;6
8051946,CONFIRMED,1,1,1,Kepler-1416 b,validation,1,1.4951513,132.66025,3.43,4;5;6
8077137,CONFIRMED,1,2,2,Kepler-128 b;Kepler-128 c,validation,2,15.0896415;22.8030252,175.95371;153.37541,4.3349;4.768,4;5;6
8081905,CONFIRMED,1,1,1,Kepler-1292 b,validation,1,3.27645723,131.97924,2.219,4;5;6
8162789,CONFIRMED,1,1,1,Kepler-1989 b,validation,1,10.161023528,172.000736,3.1627,4;5;6
8164012,CONFIRMED,1,1,1,Kepler-1106 b,validation,1,1.252753881,133.17054,2.1472,4;5;6
8197343,CONFIRMED,1,1,1,Kepler-946 b,validation,1,11.79161234,134.54064,3.036,4;5;6
8212002,CONFIRMED,1,1,1,Kepler-1285 b,validation,1,14.7966306,142.74484,5.613,4;5;6
8222813,CONFIRMED,1,2,2,Kepler-760 c;Kepler-760 b,validation,2,2.46697039;8.70420525,354.93093;357.55941,1.6345;2.9385,4;5;6
8230616,CONFIRMED,1,2,2,Kepler-316 b;Kepler-316 c,validation,2,2.240486703;6.82778157,137.82477;131.78839,1.3988;2.3726,4;5;6
8235924,CONFIRMED,1,1,1,Kepler-1203 b,validation,1,0.588001053,132.058754,1.1451,4;5;6
8240797,CONFIRMED,1,2,2,Kepler-321 b;Kepler-321 c,validation,2,4.915385452;13.09390911,132.69448;144.525,2.7757;2.2805,4;5;6
8331612,CONFIRMED,1,1,1,Kepler-1915 b,validation,1,13.8353959,134.3082,4.961,4;5;6
8346392,CONFIRMED,1,1,1,Kepler-777 b,validation,1,5.72812616,135.18066,2.0295,4;5;6
8355239,CONFIRMED,1,2,2,Kepler-189 b;Kepler-189 c,validation,2,10.39986173;20.13490007,141.51366;171.36734,3.377;3.7962,4;5;6
8359498,CONFIRMED,1,1,1,Kepler-77 b,validation,1,3.578780566,134.0304187,2.91089,4;5;6
8379705,CONFIRMED,1,1,1,Kepler-1847 b,validation,1,11.1296971,138.57573,2.942,4;5;6
8381204,CONFIRMED,1,1,1,Kepler-1119 b,validation,1,8.32651854,135.58655,5.483,4;5;6
8394721,CONFIRMED,1,4,2,Kepler-79 b;Kepler-79 c;Kepler-79 d;Kepler-79 e,validation,2,13.48457668;27.40229859,136.61808;133.6284,5.0197;6.8491,4;5;6
8424002,CONFIRMED,1,1,1,Kepler-1512 b,validation,1,20.35971899,134.29123,2.1521,4;5;6
8481129,CONFIRMED,1,1,1,Kepler-1223 b,validation,1,16.3012727,133.79446,3.974,4;5;6
8505670,CONFIRMED,1,2,2,Kepler-252 b;Kepler-252 c,validation,2,6.66833241;10.8484518,137.43988;171.80584,1.915;2.9993,4;5;6
8507475,CONFIRMED,1,1,1,Kepler-1585 b,validation,1,3.58273837,134.95108,1.523,4;5;6
8540376,CONFIRMED,1,1,1,Kepler-457 d,validation,1,10.692115,141.116,4.657,4;5;6
8561231,CONFIRMED,1,1,1,Kepler-1202 b,validation,1,28.6853212,159.87094,6.307,4;5;6
8564587,CONFIRMED,1,2,2,Kepler-57 b;Kepler-57 c,validation,2,5.729317577;11.60908533,138.559971;133.99324,1.1816;2.2603,4;5;6
