kepid,label,has_confirmed_planet,confirmed_planet_count,detectable_planet_count,confirmed_planet_names,split,signal_count,periods_days,epochs_bkjd,durations_hours,quarters
7465924,CONTROL,0,0,0,,train,0,,,,4;5;6
7504614,CONTROL,0,0,0,,train,0,,,,4;5;6
7505435,CONTROL,0,0,0,,train,0,,,,4;5;6
7511253,CONTROL,0,0,0,,train,0,,,,4;5;6
7512128,CONTROL,0,0,0,,train,0,,,,4;5;6
7514442,CONTROL,0,0,0,,train,0,,,,4;5;6
7515928,CONTROL,0,0,0,,train,0,,,,4;5;6
7518436,CONTROL,0,0,0,,train,0,,,,4;5;6
7528832,CONTROL,0,0,0,,train,0,,,,4;5;6
7530088,CONTROL,0,0,0,,train,0,,,,4;5;6
7532531,CONTROL,0,0,0,,train,0,,,,4;5;6
7534585,CONTROL,0,0,0,,train,0,,,,4;5;6
7538130,CONTROL,0,0,0,,train,0,,,,4;5;6
7538921,CONTROL,0,0,0,,train,0,,,,4;5;6
7539013,CONTROL,0,0,0,,train,0,,,,4;5;6
7548049,CONTROL,0,0,0,,train,0,,,,4;5;6
7586129,CONTROL,0,0,0,,train,0,,,,4;5;6
7586560,CONTROL,0,0,0,,train,0,,,,4;5;6
7588209,CONTROL,0,0,0,,train,0,,,,4;5;6
7591757,CONTROL,0,0,0,,train,0,,,,4;5;6
7592010,CONTROL,0,0,0,,train,0,,,,4;5;6
7593789,CONTROL,0,0,0,,train,0,,,,4;5;6
7603230,CONTROL,0,0,0,,train,0,,,,4;5;6
7603703,CONTROL,0,0,0,,train,0,,,,4;5;6
7611401,CONTROL,0,0,0,,train,0,,,,4;5;6
7612720,CONTROL,0,0,0,,train,0,,,,4;5;6
7616834,CONTROL,0,0,0,,train,0,,,,4;5;6
7619542,CONTROL,0,0,0,,train,0,,,,4;5;6
7620991,CONTROL,0,0,0,,train,0,,,,4;5;6
7626946,CONTROL,0,0,0,,train,0,,,,4;5;6
7627098,CONTROL,0,0,0,,train,0,,,,4;5;6
7628256,CONTROL,0,0,0,,train,0,,,,4;5;6
7659944,CONTROL,0,0,0,,train,0,,,,4;5;6
7660390,CONTROL,0,0,0,,train,0,,,,4;5;6
7660548,CONTROL,0,0,0,,train,0,,,,4;5;6
7661117,CONTROL,0,0,0,,train,0,,,,4;5;6
7662865,CONTROL,0,0,0,,train,0,,,,4;5;6
7671568,CONTROL,0,0,0,,train,0,,,,4;5;6
7672881,CONTROL,0,0,0,,train,0,,,,4;5;6
7673891,CONTROL,0,0,0,,train,0,,,,4;5;6
7680651,CONTROL,0,0,0,,train,0,,,,4;5;6
7684473,CONTROL,0,0,0,,train,0,,,,4;5;6
7686342,CONTROL,0,0,0,,train,0,,,,4;5;6
7687040,CONTROL,0,0,0,,train,0,,,,4;5;6
7687703,CONTROL,0,0,0,,train,0,,,,4;5;6
7693642,CONTROL,0,0,0,,train,0,,,,4;5;6
7694211,CONTROL,0,0,0,,train,0,,,,4;5;6
7694707,CONTROL,0,0,0,,train,0,,,,4;5;6
7695344,CONTROL,0,0,0,,train,0,,,,4;5;6
7696934,CONTROL,0,0,0,,train,0,,,,4;5;6
7696982,CONTROL,0,0,0,,train,0,,,,4;5;6
7698304,CONTROL,0,0,0,,train,0,,,,4;5;6
7698824,CONTROL,0,0,0,,train,0,,,,4;5;6
7709111,CONTROL,0,0,0,,train,0,,,,4;5;6
7729248,CONTROL,0,0,0,,train,0,,,,4;5;6
7730885,CONTROL,0,0,0,,train,0,,,,4;5;6
7731429,CONTROL,0,0,0,,train,0,,,,4;5;6
7733817,CONTROL,0,0,0,,train,0,,,,4;5;6
7735266,CONTROL,0,0,0,,train,0,,,,4;5;6
7738708,CONTROL,0,0,0,,train,0,,,,4;5;6
7738973,CONTROL,0,0,0,,train,0,,,,4;5;6
7739672,CONTROL,0,0,0,,train,0,,,,4;5;6
7746790,CONTROL,0,0,0,,train,0,,,,4;5;6
7748892,CONTROL,0,0,0,,train,0,,,,4;5;6
7749366,CONTROL,0,0,0,,train,0,,,,4;5;6
7750500,CONTROL,0,0,0,,train,0,,,,4;5;6
7750686,CONTROL,0,0,0,,train,0,,,,4;5;6
7750757,CONTROL,0,0,0,,train,0,,,,4;5;6
7751705,CONTROL,0,0,0,,train,0,,,,4;5;6
7758107,CONTROL,0,0,0,,train,0,,,,4;5;6
7760895,CONTROL,0,0,0,,train,0,,,,4;5;6
7762669,CONTROL,0,0,0,,train,0,,,,4;5;6
7764631,CONTROL,0,0,0,,train,0,,,,4;5;6
7770055,CONTROL,0,0,0,,train,0,,,,4;5;6
7777802,CONTROL,0,0,0,,train,0,,,,4;5;6
7779277,CONTROL,0,0,0,,train,0,,,,4;5;6
7797740,CONTROL,0,0,0,,train,0,,,,4;5;6
7798117,CONTROL,0,0,0,,train,0,,,,4;5;6
7799951,CONTROL,0,0,0,,train,0,,,,4;5;6
7801569,CONTROL,0,0,0,,train,0,,,,4;5;6
7802106,CONTROL,0,0,0,,train,0,,,,4;5;6
7809108,CONTROL,0,0,0,,train,0,,,,4;5;6
7809825,CONTROL,0,0,0,,train,0,,,,4;5;6
7811847,CONTROL,0,0,0,,train,0,,,,4;5;6
7817811,CONTROL,0,0,0,,train,0,,,,4;5;6
7819696,CONTROL,0,0,0,,train,0,,,,4;5;6
7832376,CONTROL,0,0,0,,train,0,,,,4;5;6
7832484,CONTROL,0,0,0,,train,0,,,,4;5;6
7833157,CONTROL,0,0,0,,train,0,,,,4;5;6
7834941,CONTROL,0,0,0,,train,0,,,,4;5;6
7835372,CONTROL,0,0,0,,train,0,,,,4;5;6
7836534,CONTROL,0,0,0,,train,0,,,,4;5;6
7842819,CONTROL,0,0,0,,train,0,,,,4;5;6
7872773,CONTROL,0,0,0,,train,0,,,,4;5;6
7878402,CONTROL,0,0,0,,train,0,,,,4;5;6
7880246,CONTROL,0,0,0,,train,0,,,,4;5;6
7880435,CONTROL,0,0,0,,train,0,,,,4;5;6
7882153,CONTROL,0,0,0,,train,0,,,,4;5;6
7884744,CONTROL,0,0,0,,train,0,,,,4;5;6
7886677,CONTROL,0,0,0,,train,0,,,,4;5;6
7891055,CONTROL,0,0,0,,train,0,,,,4;5;6
7891526,CONTROL,0,0,0,,train,0,,,,4;5;6
7901592,CONTROL,0,0,0,,train,0,,,,4;5;6
7902000,CONTROL,0,0,0,,train,0,,,,4;5;6
7902676,CONTROL,0,0,0,,train,0,,,,4;5;6
7903373,CONTROL,0,0,0,,train,0,,,,4;5;6
7905597,CONTROL,0,0,0,,train,0,,,,4;5;6
7908114,CONTROL,0,0,0,,train,0,,,,4;5;6
7914699,CONTROL,0,0,0,,train,0,,,,4;5;6
7915240,CONTROL,0,0,0,,train,0,,,,4;5;6
7916332,CONTROL,0,0,0,,train,0,,,,4;5;6
7916392,CONTROL,0,0,0,,train,0,,,,4;5;6
7936610,CONTROL,0,0,0,,train,0,,,,4;5;6
7937156,CONTROL,0,0,0,,train,0,,,,4;5;6
7937631,CONTROL,0,0,0,,train,0,,,,4;5;6
7944463,CONTROL,0,0,0,,train,0,,,,4;5;6
7944721,CONTROL,0,0,0,,train,0,,,,4;5;6
7948713,CONTROL,0,0,0,,train,0,,,,4;5;6
7949846,CONTROL,0,0,0,,train,0,,,,4;5;6
7953762,CONTROL,0,0,0,,train,0,,,,4;5;6
7955825,CONTROL,0,0,0,,train,0,,,,4;5;6
7956397,CONTROL,0,0,0,,train,0,,,,4;5;6
7956741,CONTROL,0,0,0,,train,0,,,,4;5;6
7958146,CONTROL,0,0,0,,train,0,,,,4;5;6
7958647,CONTROL,0,0,0,,train,0,,,,4;5;6
7960436,CONTROL,0,0,0,,train,0,,,,4;5;6
7967253,CONTROL,0,0,0,,train,0,,,,4;5;6
7967805,CONTROL,0,0,0,,train,0,,,,4;5;6
7969813,CONTROL,0,0,0,,train,0,,,,4;5;6
7971238,CONTROL,0,0,0,,train,0,,,,4;5;6
7974471,CONTROL,0,0,0,,train,0,,,,4;5;6
7974537,CONTROL,0,0,0,,train,0,,,,4;5;6
7977268,CONTROL,0,0,0,,train,0,,,,4;5;6
7983304,CONTROL,0,0,0,,train,0,,,,4;5;6
7984859,CONTROL,0,0,0,,train,0,,,,4;5;6
7988039,CONTROL,0,0,0,,train,0,,,,4;5;6
8005874,CONTROL,0,0,0,,train,0,,,,4;5;6
8008451,CONTROL,0,0,0,,train,0,,,,4;5;6
8008800,CONTROL,0,0,0,,train,0,,,,4;5;6
8009507,CONTROL,0,0,0,,train,0,,,,4;5;6
8009582,CONTROL,0,0,0,,train,0,,,,4;5;6
8016256,CONTROL,0,0,0,,train,0,,,,4;5;6
8022039,CONTROL,0,0,0,,train,0,,,,4;5;6
8025005,CONTROL,0,0,0,,train,0,,,,4;5;6
8025383,CONTROL,0,0,0,,train,0,,,,4;5;6
8027320,CONTROL,0,0,0,,train,0,,,,4;5;6
8039501,CONTROL,0,0,0,,train,0,,,,4;5;6
8039697,CONTROL,0,0,0,,train,0,,,,4;5;6
8042131,CONTROL,0,0,0,,train,0,,,,4;5;6
8045716,CONTROL,0,0,0,,train,0,,,,4;5;6
8046894,CONTROL,0,0,0,,train,0,,,,4;5;6
8074177,CONTROL,0,0,0,,train,0,,,,4;5;6
8074183,CONTROL,0,0,0,,train,0,,,,4;5;6
8074386,CONTROL,0,0,0,,train,0,,,,4;5;6
8085998,CONTROL,0,0,0,,train,0,,,,4;5;6
8086097,CONTROL,0,0,0,,train,0,,,,4;5;6
8086885,CONTROL,0,0,0,,train,0,,,,4;5;6
8087251,CONTROL,0,0,0,,train,0,,,,4;5;6
8087459,CONTROL,0,0,0,,train,0,,,,4;5;6
8088189,CONTROL,0,0,0,,train,0,,,,4;5;6
8091977,CONTROL,0,0,0,,train,0,,,,4;5;6
8096197,CONTROL,0,0,0,,train,0,,,,4;5;6
8099023,CONTROL,0,0,0,,train,0,,,,4;5;6
8109066,CONTROL,0,0,0,,train,0,,,,4;5;6
8110026,CONTROL,0,0,0,,train,0,,,,4;5;6
8110538,CONTROL,0,0,0,,train,0,,,,4;5;6
8111716,CONTROL,0,0,0,,train,0,,,,4;5;6
8115260,CONTROL,0,0,0,,train,0,,,,4;5;6
8123541,CONTROL,0,0,0,,train,0,,,,4;5;6
8123934,CONTROL,0,0,0,,train,0,,,,4;5;6
8143717,CONTROL,0,0,0,,train,0,,,,4;5;6
8146040,CONTROL,0,0,0,,train,0,,,,4;5;6
8146462,CONTROL,0,0,0,,train,0,,,,4;5;6
8148786,CONTROL,0,0,0,,train,0,,,,4;5;6
8149106,CONTROL,0,0,0,,train,0,,,,4;5;6
8149336,CONTROL,0,0,0,,train,0,,,,4;5;6
8151174,CONTROL,0,0,0,,train,0,,,,4;5;6
8153154,CONTROL,0,0,0,,train,0,,,,4;5;6
8153951,CONTROL,0,0,0,,train,0,,,,4;5;6
8154017,CONTROL,0,0,0,,train,0,,,,4;5;6
8159075,CONTROL,0,0,0,,train,0,,,,4;5;6
8160627,CONTROL,0,0,0,,train,0,,,,4;5;6
8160963,CONTROL,0,0,0,,train,0,,,,4;5;6
8163873,CONTROL,0,0,0,,train,0,,,,4;5;6
8164865,CONTROL,0,0,0,,train,0,,,,4;5;6
8167653,CONTROL,0,0,0,,train,0,,,,4;5;6
8168054,CONTROL,0,0,0,,train,0,,,,4;5;6
8172497,CONTROL,0,0,0,,train,0,,,,4;5;6
8172690,CONTROL,0,0,0,,train,0,,,,4;5;6
8174874,CONTROL,0,0,0,,train,0,,,,4;5;6
8176077,CONTROL,0,0,0,,train,0,,,,4;5;6
8178472,CONTROL,0,0,0,,train,0,,,,4;5;6
8178906,CONTROL,0,0,0,,train,0,,,,4;5;6
8179404,CONTROL,0,0,0,,train,0,,,,4;5;6
8180427,CONTROL,0,0,0,,train,0,,,,4;5;6
8182224,CONTROL,0,0,0,,train,0,,,,4;5;6
8182830,CONTROL,0,0,0,,train,0,,,,4;5;6
8189438,CONTROL,0,0,0,,train,0,,,,4;5;6
8197866,CONTROL,0,0,0,,train,0,,,,4;5;6
8219065,CONTROL,0,0,0,,train,0,,,,4;5;6
8223645,CONTROL,0,0,0,,train,0,,,,4;5;6
8223880,CONTROL,0,0,0,,train,0,,,,4;5;6
8225819,CONTROL,0,0,0,,train,0,,,,4;5;6
8225962,CONTROL,0,0,0,,train,0,,,,4;5;6
8230345,CONTROL,0,0,0,,train,0,,,,4;5;6
8231053,CONTROL,0,0,0,,train,0,,,,4;5;6
8231493,CONTROL,0,0,0,,train,0,,,,4;5;6
8232306,CONTROL,0,0,0,,train,0,,,,4;5;6
8233094,CONTROL,0,0,0,,train,0,,,,4;5;6
8233475,CONTROL,0,0,0,,train,0,,,,4;5;6
8235745,CONTROL,0,0,0,,train,0,,,,4;5;6
8246118,CONTROL,0,0,0,,train,0,,,,4;5;6
8246561,CONTROL,0,0,0,,train,0,,,,4;5;6
8246764,CONTROL,0,0,0,,train,0,,,,4;5;6
8250109,CONTROL,0,0,0,,train,0,,,,4;5;6
8256243,CONTROL,0,0,0,,train,0,,,,4;5;6
8262338,CONTROL,0,0,0,,train,0,,,,4;5;6
8263248,CONTROL,0,0,0,,train,0,,,,4;5;6
8263375,CONTROL,0,0,0,,train,0,,,,4;5;6
8265169,CONTROL,0,0,0,,train,0,,,,4;5;6
8279808,CONTROL,0,0,0,,train,0,,,,4;5;6
8283719,CONTROL,0,0,0,,train,0,,,,4;5;6
8283842,CONTROL,0,0,0,,train,0,,,,4;5;6
8284347,CONTROL,0,0,0,,train,0,,,,4;5;6
8284682,CONTROL,0,0,0,,train,0,,,,4;5;6
8291992,CONTROL,0,0,0,,train,0,,,,4;5;6
8291999,CONTROL,0,0,0,,train,0,,,,4;5;6
8293700,CONTROL,0,0,0,,train,0,,,,4;5;6
8294490,CONTROL,0,0,0,,train,0,,,,4;5;6
8296712,CONTROL,0,0,0,,train,0,,,,4;5;6
8297012,CONTROL,0,0,0,,train,0,,,,4;5;6
8298626,CONTROL,0,0,0,,train,0,,,,4;5;6
8300964,CONTROL,0,0,0,,train,0,,,,4;5;6
8308887,CONTROL,0,0,0,,train,0,,,,4;5;6
8328340,CONTROL,0,0,0,,train,0,,,,4;5;6
8328972,CONTROL,0,0,0,,train,0,,,,4;5;6
8330064,CONTROL,0,0,0,,train,0,,,,4;5;6
8330169,CONTROL,0,0,0,,train,0,,,,4;5;6
8331188,CONTROL,0,0,0,,train,0,,,,4;5;6
8333078,CONTROL,0,0,0,,train,0,,,,4;5;6
8344319,CONTROL,0,0,0,,train,0,,,,4;5;6
8346238,CONTROL,0,0,0,,train,0,,,,4;5;6
8346342,CONTROL,0,0,0,,train,0,,,,4;5;6
8349700,CONTROL,0,0,0,,train,0,,,,4;5;6
8350347,CONTROL,0,0,0,,train,0,,,,4;5;6
8351885,CONTROL,0,0,0,,train,0,,,,4;5;6
8354896,CONTROL,0,0,0,,train,0,,,,4;5;6
8360344,CONTROL,0,0,0,,train,0,,,,4;5;6
8363396,CONTROL,0,0,0,,train,0,,,,4;5;6
8363992,CONTROL,0,0,0,,train,0,,,,4;5;6
8364390,CONTROL,0,0,0,,train,0,,,,4;5;6
8366262,CONTROL,0,0,0,,train,0,,,,4;5;6
8385813,CONTROL,0,0,0,,train,0,,,,4;5;6
8389819,CONTROL,0,0,0,,train,0,,,,4;5;6
8393504,CONTROL,0,0,0,,train,0,,,,4;5;6
8394778,CONTROL,0,0,0,,train,0,,,,4;5;6
8395387,CONTROL,0,0,0,,train,0,,,,4;5;6
8396012,CONTROL,0,0,0,,train,0,,,,4;5;6
8396581,CONTROL,0,0,0,,train,0,,,,4;5;6
8398626,CONTROL,0,0,0,,train,0,,,,4;5;6
8408953,CONTROL,0,0,0,,train,0,,,,4;5;6
8411499,CONTROL,0,0,0,,train,0,,,,4;5;6
8414977,CONTROL,0,0,0,,train,0,,,,4;5;6
8416021,CONTROL,0,0,0,,train,0,,,,4;5;6
8417568,CONTROL,0,0,0,,train,0,,,,4;5;6
8418135,CONTROL,0,0,0,,train,0,,,,4;5;6
8426755,CONTROL,0,0,0,,train,0,,,,4;5;6
8431759,CONTROL,0,0,0,,train,0,,,,4;5;6
8432198,CONTROL,0,0,0,,train,0,,,,4;5;6
8432843,CONTROL,0,0,0,,train,0,,,,4;5;6
8439633,CONTROL,0,0,0,,train,0,,,,4;5;6
8444720,CONTROL,0,0,0,,train,0,,,,4;5;6
8452377,CONTROL,0,0,0,,train,0,,,,4;5;6
8454132,CONTROL,0,0,0,,train,0,,,,4;5;6
8456818,CONTROL,0,0,0,,train,0,,,,4;5;6
8458776,CONTROL,0,0,0,,train,0,,,,4;5;6
8458991,CONTROL,0,0,0,,train,0,,,,4;5;6
8476000,CONTROL,0,0,0,,train,0,,,,4;5;6
8480446,CONTROL,0,0,0,,train,0,,,,4;5;6
8488048,CONTROL,0,0,0,,train,0,,,,4;5;6
8490807,CONTROL,0,0,0,,train,0,,,,4;5;6
8490955,CONTROL,0,0,0,,train,0,,,,4;5;6
8491014,CONTROL,0,0,0,,train,0,,,,4;5;6
8492865,CONTROL,0,0,0,,train,0,,,,4;5;6
8496484,CONTROL,0,0,0,,train,0,,,,4;5;6
8508096,CONTROL,0,0,0,,train,0,,,,4;5;6
8508629,CONTROL,0,0,0,,train,0,,,,4;5;6
8516761,CONTROL,0,0,0,,train,0,,,,4;5;6
8518198,CONTROL,0,0,0,,train,0,,,,4;5;6
8524793,CONTROL,0,0,0,,train,0,,,,4;5;6
8525572,CONTROL,0,0,0,,train,0,,,,4;5;6
8540267,CONTROL,0,0,0,,train,0,,,,4;5;6
8540307,CONTROL,0,0,0,,train,0,,,,4;5;6
8540530,CONTROL,0,0,0,,train,0,,,,4;5;6
8543023,CONTROL,0,0,0,,train,0,,,,4;5;6
8543271,CONTROL,0,0,0,,train,0,,,,4;5;6
8543492,CONTROL,0,0,0,,train,0,,,,4;5;6
8544868,CONTROL,0,0,0,,train,0,,,,4;5;6
8547059,CONTROL,0,0,0,,train,0,,,,4;5;6
8552633,CONTROL,0,0,0,,train,0,,,,4;5;6
8552827,CONTROL,0,0,0,,train,0,,,,4;5;6
8552910,CONTROL,0,0,0,,train,0,,,,4;5;6
8553195,CONTROL,0,0,0,,train,0,,,,4;5;6
8554622,CONTROL,0,0,0,,train,0,,,,4;5;6
8556594,CONTROL,0,0,0,,train,0,,,,4;5;6
8560166,CONTROL,0,0,0,,train,0,,,,4;5;6
8564261,CONTROL,0,0,0,,train,0,,,,4;5;6
8566031,CONTROL,0,0,0,,train,0,,,,4;5;6
8569904,CONTROL,0,0,0,,train,0,,,,4;5;6
8571007,CONTROL,0,0,0,,train,0,,,,4;5;6
8574116,CONTROL,0,0,0,,train,0,,,,4;5;6
8574744,CONTROL,0,0,0,,train,0,,,,4;5;6
8574835,CONTROL,0,0,0,,train,0,,,,4;5;6
8579095,CONTROL,0,0,0,,train,0,,,,4;5;6
8581140,CONTROL,0,0,0,,train,0,,,,4;5;6
8583882,CONTROL,0,0,0,,train,0,,,,4;5;6
8586548,CONTROL,0,0,0,,train,0,,,,4;5;6
8589295,CONTROL,0,0,0,,train,0,,,,4;5;6
8590985,CONTROL,0,0,0,,train,0,,,,4;5;6
8591307,CONTROL,0,0,0,,train,0,,,,4;5;6
8603873,CONTROL,0,0,0,,train,0,,,,4;5;6
8605309,CONTROL,0,0,0,,train,0,,,,4;5;6
8608312,CONTROL,0,0,0,,train,0,,,,4;5;6
8609477,CONTROL,0,0,0,,train,0,,,,4;5;6
8609512,CONTROL,0,0,0,,train,0,,,,4;5;6
8612073,CONTROL,0,0,0,,train,0,,,,4;5;6
8617324,CONTROL,0,0,0,,train,0,,,,4;5;6
8618142,CONTROL,0,0,0,,train,0,,,,4;5;6
8623527,CONTROL,0,0,0,,train,0,,,,4;5;6
8624034,CONTROL,0,0,0,,train,0,,,,4;5;6
8630330,CONTROL,0,0,0,,train,0,,,,4;5;6
8630930,CONTROL,0,0,0,,train,0,,,,4;5;6
8638105,CONTROL,0,0,0,,train,0,,,,4;5;6
8639245,CONTROL,0,0,0,,train,0,,,,4;5;6
8675428,CONTROL,0,0,0,,train,0,,,,4;5;6
8676029,CONTROL,0,0,0,,train,0,,,,4;5;6
8676094,CONTROL,0,0,0,,train,0,,,,4;5;6
8677179,CONTROL,0,0,0,,train,0,,,,4;5;6
8682015,CONTROL,0,0,0,,train,0,,,,4;5;6
8683589,CONTROL,0,0,0,,train,0,,,,4;5;6
8696237,CONTROL,0,0,0,,train,0,,,,4;5;6
8702253,CONTROL,0,0,0,,train,0,,,,4;5;6
8702647,CONTROL,0,0,0,,train,0,,,,4;5;6
8702853,CONTROL,0,0,0,,train,0,,,,4;5;6
8710240,CONTROL,0,0,0,,train,0,,,,4;5;6
8716187,CONTROL,0,0,0,,train,0,,,,4;5;6
8719164,CONTROL,0,0,0,,train,0,,,,4;5;6
8736923,CONTROL,0,0,0,,train,0,,,,4;5;6
8737700,CONTROL,0,0,0,,train,0,,,,4;5;6
8738140,CONTROL,0,0,0,,train,0,,,,4;5;6
8743111,CONTROL,0,0,0,,train,0,,,,4;5;6
8743274,CONTROL,0,0,0,,train,0,,,,4;5;6
8747756,CONTROL,0,0,0,,train,0,,,,4;5;6
8747763,CONTROL,0,0,0,,train,0,,,,4;5;6
8754390,CONTROL,0,0,0,,train,0,,,,4;5;6
8772390,CONTROL,0,0,0,,train,0,,,,4;5;6
8773565,CONTROL,0,0,0,,train,0,,,,4;5;6
8779438,CONTROL,0,0,0,,train,0,,,,4;5;6
8780122,CONTROL,0,0,0,,train,0,,,,4;5;6
8784219,CONTROL,0,0,0,,train,0,,,,4;5;6
8802973,CONTROL,0,0,0,,train,0,,,,4;5;6
8806397,CONTROL,0,0,0,,train,0,,,,4;5;6
8806846,CONTROL,0,0,0,,train,0,,,,4;5;6
8812772,CONTROL,0,0,0,,train,0,,,,4;5;6
8814123,CONTROL,0,0,0,,train,0,,,,4;5;6
8816309,CONTROL,0,0,0,,train,0,,,,4;5;6
8817046,CONTROL,0,0,0,,train,0,,,,4;5;6
8817926,CONTROL,0,0,0,,train,0,,,,4;5;6
8825477,CONTROL,0,0,0,,train,0,,,,4;5;6
8827531,CONTROL,0,0,0,,train,0,,,,4;5;6
8837812,CONTROL,0,0,0,,train,0,,,,4;5;6
8845522,CONTROL,0,0,0,,train,0,,,,4;5;6
8863673,CONTROL,0,0,0,,train,0,,,,4;5;6
8868074,CONTROL,0,0,0,,train,0,,,,4;5;6
8872493,CONTROL,0,0,0,,train,0,,,,4;5;6
8872764,CONTROL,0,0,0,,train,0,,,,4;5;6
8873632,CONTROL,0,0,0,,train,0,,,,4;5;6
8878564,CONTROL,0,0,0,,train,0,,,,4;5;6
8885058,CONTROL,0,0,0,,train,0,,,,4;5;6
8888434,CONTROL,0,0,0,,train,0,,,,4;5;6
8888543,CONTROL,0,0,0,,train,0,,,,4;5;6
8890204,CONTROL,0,0,0,,train,0,,,,4;5;6
8890396,CONTROL,0,0,0,,train,0,,,,4;5;6
8894479,CONTROL,0,0,0,,train,0,,,,4;5;6
8895232,CONTROL,0,0,0,,train,0,,,,4;5;6
8907943,CONTROL,0,0,0,,train,0,,,,4;5;6
8933790,CONTROL,0,0,0,,train,0,,,,4;5;6
8934111,CONTROL,0,0,0,,train,0,,,,4;5;6
8934859,CONTROL,0,0,0,,train,0,,,,4;5;6
8935697,CONTROL,0,0,0,,train,0,,,,4;5;6
8936312,CONTROL,0,0,0,,train,0,,,,4;5;6
8936388,CONTROL,0,0,0,,train,0,,,,4;5;6
8936624,CONTROL,0,0,0,,train,0,,,,4;5;6
8937583,CONTROL,0,0,0,,train,0,,,,4;5;6
8938882,CONTROL,0,0,0,,train,0,,,,4;5;6
8948704,CONTROL,0,0,0,,train,0,,,,4;5;6
8960242,CONTROL,0,0,0,,train,0,,,,4;5;6
8961682,CONTROL,0,0,0,,train,0,,,,4;5;6
8962426,CONTROL,0,0,0,,train,0,,,,4;5;6
8962702,CONTROL,0,0,0,,train,0,,,,4;5;6
8971646,CONTROL,0,0,0,,train,0,,,,4;5;6
8981889,CONTROL,0,0,0,,train,0,,,,4;5;6
9009486,CONTROL,0,0,0,,train,0,,,,4;5;6
9009769,CONTROL,0,0,0,,train,0,,,,4;5;6
9024906,CONTROL,0,0,0,,train,0,,,,4;5;6
9026550,CONTROL,0,0,0,,train,0,,,,4;5;6
9027333,CONTROL,0,0,0,,train,0,,,,4;5;6
9029518,CONTROL,0,0,0,,train,0,,,,4;5;6
9048239,CONTROL,0,0,0,,train,0,,,,4;5;6
9052612,CONTROL,0,0,0,,train,0,,,,4;5;6
9073549,CONTROL,0,0,0,,train,0,,,,4;5;6
9074694,CONTROL,0,0,0,,train,0,,,,4;5;6
9076412,CONTROL,0,0,0,,train,0,,,,4;5;6
9077533,CONTROL,0,0,0,,train,0,,,,4;5;6
9083686,CONTROL,0,0,0,,train,0,,,,4;5;6
9084322,CONTROL,0,0,0,,train,0,,,,4;5;6
9086716,CONTROL,0,0,0,,train,0,,,,4;5;6
9087016,CONTROL,0,0,0,,train,0,,,,4;5;6
9092380,CONTROL,0,0,0,,train,0,,,,4;5;6
9092900,CONTROL,0,0,0,,train,0,,,,4;5;6
9093646,CONTROL,0,0,0,,train,0,,,,4;5;6
9095019,CONTROL,0,0,0,,train,0,,,,4;5;6
9098216,CONTROL,0,0,0,,train,0,,,,4;5;6
9100004,CONTROL,0,0,0,,train,0,,,,4;5;6
9101664,CONTROL,0,0,0,,train,0,,,,4;5;6
9119211,CONTROL,0,0,0,,train,0,,,,4;5;6
9140061,CONTROL,0,0,0,,train,0,,,,4;5;6
9141751,CONTROL,0,0,0,,train,0,,,,4;5;6
9143868,CONTROL,0,0,0,,train,0,,,,4;5;6
9145980,CONTROL,0,0,0,,train,0,,,,4;5;6
9154392,CONTROL,0,0,0,,train,0,,,,4;5;6
9157476,CONTROL,0,0,0,,train,0,,,,4;5;6
9158153,CONTROL,0,0,0,,train,0,,,,4;5;6
9158766,CONTROL,0,0,0,,train,0,,,,4;5;6
9172196,CONTROL,0,0,0,,train,0,,,,4;5;6
9172504,CONTROL,0,0,0,,train,0,,,,4;5;6
9177480,CONTROL,0,0,0,,train,0,,,,4;5;6
9179509,CONTROL,0,0,0,,train,0,,,,4;5;6
9202570,CONTROL,0,0,0,,train,0,,,,4;5;6
9204525,CONTROL,0,0,0,,train,0,,,,4;5;6
9206253,CONTROL,0,0,0,,train,0,,,,4;5;6
9206632,CONTROL,0,0,0,,train,0,,,,4;5;6
9228778,CONTROL,0,0,0,,train,0,,,,4;5;6
9236811,CONTROL,0,0,0,,train,0,,,,4;5;6
9239684,CONTROL,0,0,0,,train,0,,,,4;5;6
9243921,CONTROL,0,0,0,,train,0,,,,4;5;6
9246349,CONTROL,0,0,0,,train,0,,,,4;5;6
9268087,CONTROL,0,0,0,,train,0,,,,4;5;6
9270038,CONTROL,0,0,0,,train,0,,,,4;5;6
9283645,CONTROL,0,0,0,,train,0,,,,4;5;6
9286524,CONTROL,0,0,0,,train,0,,,,4;5;6
9287903,CONTROL,0,0,0,,train,0,,,,4;5;6
9290941,CONTROL,0,0,0,,train,0,,,,4;5;6
9305985,CONTROL,0,0,0,,train,0,,,,4;5;6
9329445,CONTROL,0,0,0,,train,0,,,,4;5;6
9333588,CONTROL,0,0,0,,train,0,,,,4;5;6
9357649,CONTROL,0,0,0,,train,0,,,,4;5;6
9366541,CONTROL,0,0,0,,train,0,,,,4;5;6
9389973,CONTROL,0,0,0,,train,0,,,,4;5;6
9391025,CONTROL,0,0,0,,train,0,,,,4;5;6
9392583,CONTROL,0,0,0,,train,0,,,,4;5;6
9395251,CONTROL,0,0,0,,train,0,,,,4;5;6
9395671,CONTROL,0,0,0,,train,0,,,,4;5;6
9395798,CONTROL,0,0,0,,train,0,,,,4;5;6
